Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 64x64 (Rect), Inter 32x32, Inter 32x32 (Rect), Inter 16x16, Inter 16x16 (Rect), Inter 8x8, Inter 8x8 (Rect), Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    8, 39.00,      92944, 0,1.46,29.534, 40.323, 41.741, 32.408,57, 6 4 ,9 12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.20%,  0.63%, 13.58%,  5.76%, 19.37%,  6.93%, 19.21%, 11.59%,  0.00%,  0.63%,  2.22%,  4.18%,  0.44%,  2.44%,  4.15%,  7.66%, 300088.70, 10750.80, 19507.61, 585590.24 , 16, 235, 153.46, 30, 188, 133.22, 80, 179, 122.82, 0.00%, 19.44%,0.00%, 15.28%, 37.50%, 6.25%, 4.86%, 4.86%, 11.81%, 0.00%, 13.70%,0.00%, 21.05%, 39.55%, 8.40%, 5.44%, 6.21%, 5.65%, 0.00%, 17.88%,0.00%, 33.36%, 29.27%, 4.27%, 5.60%, 3.69%, 5.92%, 0.00%, 22.69%,0.00%, 28.64%, 26.46%, 1.79%, 7.43%, 1.37%, 11.62%,0.00%, 0.0, 0.0, 172.5, 82.4, 547.4, 0.0, 966.4, 3.849, 80
11, b-SLICE,   10, 39.00,      78368, 0,1.44,30.392, 40.083, 41.668, 33.013,56, 9 6 4 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.68%,  0.81%,  8.41%,  5.34%, 15.74%,  9.56%, 17.20%, 12.54%,  0.00%,  0.68%,  3.04%,  6.13%,  0.24%,  2.23%,  5.66%, 11.76%, 248893.19, 10802.08, 15580.26, 412197.10 , 16, 235, 149.41, 27, 187, 132.41, 79, 179, 122.73, 0.00%, 13.64%,0.00%, 12.12%, 27.27%, 13.64%, 6.06%, 16.67%, 10.61%, 0.00%, 17.45%,0.00%, 18.40%, 32.08%, 10.46%, 8.57%, 7.23%, 5.82%, 0.00%, 23.88%,0.00%, 31.58%, 18.27%, 7.09%, 6.08%, 5.61%, 7.48%, 0.00%, 32.22%,0.00%, 27.08%, 18.11%, 3.11%, 7.22%, 3.14%, 9.13%,0.00%, 0.0, 0.0, 168.3, 78.1, 527.7, 0.0, 962.1, 4.229, 52
12, b-SLICE,   11, 39.00,      75944, 0,1.01,30.954, 40.386, 42.205, 33.539,56, 9 6 4 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.92%,  0.60%,  9.21%,  7.38%, 14.91%, 10.53%, 15.82%, 11.42%,  0.00%,  0.63%,  4.21%,  7.12%,  0.31%,  2.20%,  5.64%,  9.10%, 218449.74, 9803.28, 14334.10, 441421.76 , 16, 235, 140.42, 27, 193, 132.51, 74, 178, 122.59, 0.00%, 17.19%,0.00%, 10.94%, 39.06%, 6.25%, 1.56%, 17.19%, 7.81%, 0.00%, 14.58%,0.00%, 18.85%, 28.57%, 14.80%, 5.67%, 10.75%, 6.77%, 0.00%, 25.96%,0.00%, 29.21%, 17.06%, 6.83%, 5.02%, 6.98%, 8.94%, 0.00%, 31.15%,0.00%, 27.20%, 19.73%, 3.60%, 5.96%, 1.65%, 10.71%,0.00%, 0.0, 0.0, 147.2, 45.8, 502.0, 0.0, 964.1, 5.962, 84
13, P-SLICE,   15, 37.00,     204488, 0,1.50,31.121, 40.177, 41.768, 33.584,53, 12 9 6 4 , -, 0.00%,  0.00%,  0.00%, 0.54%,  0.54%,  2.21%, 1.03%,  0.89%,  5.41%, 2.21%,  1.78%, 12.87%, 0.00%,  0.20%,  0.07%,  6.39%,  1.46%, 13.49%,  3.28%, 22.64%,  9.39%,  0.00%,  0.21%,  1.80%,  5.30%,  0.00%,  0.79%,  1.82%,  5.67%, 213321.00, 11005.86, 14555.48, 799293.80 , 16, 235, 146.61, 26, 190, 131.74, 75, 182, 123.21, 0.00%, 0.00%,0.00%, 26.67%, 46.67%, 13.33%, 0.00%, 10.00%, 3.33%, 27.06%, 8.24%,0.00%, 13.38%, 39.26%, 5.15%, 1.62%, 3.90%, 1.40%, 24.97%, 12.33%,0.00%, 23.63%, 27.89%, 2.67%, 2.61%, 3.07%, 2.83%, 25.85%, 16.82%,0.00%, 20.73%, 22.21%, 1.20%, 4.73%, 1.67%, 6.78%,0.00%, 0.0, 11.5, 205.6, 0.0, 805.4, 0.0, 1064.8, 5.299, 128
14, B-SLICE,   14, 38.00,     100352, 0,1.33,30.823, 40.219, 41.929, 33.386,55, 12 9 4 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.61%,  0.63%,  7.58%,  5.20%, 15.95%,  8.84%, 21.30%, 14.38%,  0.00%,  1.31%,  2.30%,  6.15%,  0.10%,  1.96%,  4.14%,  9.56%, 223805.64, 10358.84, 15527.20, 510509.96 , 16, 235, 141.06, 28, 189, 131.77, 73, 181, 123.18, 0.00%, 7.27%,0.00%, 23.64%, 21.82%, 20.00%, 1.82%, 18.18%, 7.27%, 0.00%, 20.36%,0.00%, 25.79%, 21.42%, 10.26%, 5.13%, 10.41%, 6.64%, 0.00%, 19.25%,0.00%, 31.77%, 22.58%, 5.35%, 4.12%, 8.86%, 8.07%, 0.00%, 26.77%,0.00%, 27.35%, 21.37%, 3.01%, 4.83%, 4.08%, 12.58%,0.00%, 0.0, 91.1, 135.5, 80.1, 504.0, 0.0, 1117.8, 4.336, 64
15, b-SLICE,   13, 39.00,      64376, 0,1.79,30.940, 40.304, 42.123, 33.508,57, 12 9 ,14 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.04%,  0.80%,  7.67%,  6.60%, 14.06%, 10.39%, 14.83%, 11.01%,  0.00%,  0.47%,  3.17%,  5.92%,  0.68%,  3.37%,  6.90%, 13.08%, 216774.07, 10054.10, 14218.16, 350155.99 , 16, 235, 134.99, 26, 196, 132.09, 75, 183, 122.96, 0.00%, 27.06%,0.00%, 20.00%, 21.18%, 13.53%, 4.12%, 8.24%, 5.88%, 0.00%, 21.24%,0.00%, 19.44%, 22.88%, 11.85%, 6.29%, 9.89%, 8.42%, 0.00%, 27.03%,0.00%, 28.93%, 16.14%, 6.32%, 6.40%, 6.48%, 8.70%, 0.00%, 35.35%,0.00%, 26.71%, 17.46%, 2.26%, 6.66%, 2.51%, 9.06%,0.00%, 0.0, 110.4, 144.1, 65.6, 494.3, 0.0, 1198.3, 3.991, 76
16, P-SLICE,   16, 37.00,     162680, 0,1.42,30.918, 40.304, 41.867, 33.460,55, 15 14 12 9 , -, 0.00%,  0.00%,  0.00%, 0.22%,  0.20%,  1.39%, 0.53%,  0.57%,  3.48%, 1.43%,  1.23%, 10.42%, 0.00%,  0.27%,  0.23%,  7.59%,  2.13%, 14.45%,  4.26%, 22.50%, 10.26%,  0.00%,  0.51%,  1.56%,  4.67%,  0.04%,  1.25%,  3.48%,  7.33%, 220663.90, 10864.49, 15895.25, 593991.58 , 16, 235, 154.00, 23, 188, 132.26, 78, 178, 123.10, 0.00%, 7.14%,0.00%, 21.43%, 28.57%, 19.64%, 1.79%, 14.29%, 7.14%, 13.55%, 13.25%,0.00%, 19.59%, 37.56%, 4.05%, 2.58%, 5.52%, 3.90%, 15.18%, 16.74%,0.00%, 26.87%, 27.06%, 3.60%, 2.89%, 3.70%, 3.96%, 20.52%, 18.83%,0.00%, 24.23%, 20.31%, 1.50%, 5.46%, 1.90%, 7.24%,0.00%, 0.0, 105.8, 180.7, 65.7, 697.5, 0.0, 1220.8, 4.507, 50
17, P-SLICE,   21, 37.00,     177552, 0,1.06,30.795, 40.643, 42.093, 33.439,51, 16 15 14 9 , -, 0.00%,  0.00%,  0.00%, 0.31%,  0.12%,  1.62%, 0.62%,  0.35%,  3.64%, 1.73%,  0.98%,  9.74%, 0.00%,  0.58%,  0.25%,  7.22%,  2.48%, 14.52%,  4.33%, 22.01%, 10.55%,  0.00%,  0.35%,  1.81%,  5.01%,  0.10%,  1.31%,  3.12%,  7.22%, 226835.09, 9919.66, 16243.92, 622817.33 , 16, 235, 159.70, 26, 191, 132.41, 81, 174, 123.23, 0.00%, 11.11%,0.00%, 20.00%, 42.22%, 4.44%, 6.67%, 10.00%, 5.56%, 15.35%, 12.40%,0.00%, 15.35%, 38.45%, 4.81%, 3.26%, 6.05%, 4.34%, 15.24%, 16.27%,0.00%, 23.68%, 30.54%, 3.57%, 3.43%, 4.53%, 2.75%, 19.59%, 19.27%,0.00%, 23.39%, 21.13%, 1.88%, 5.13%, 1.83%, 7.77%,0.00%, 0.0, 173.8, 196.5, 100.1, 673.0, 0.0, 1289.0, 3.997, 46
18, B-SLICE,   19, 38.00,     215432, 0,1.17,29.336, 40.451, 41.269, 32.217,54, 16 15 14 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.50%,  0.23%, 23.21%,  1.57%, 26.12%,  1.50%, 21.04%,  8.35%,  0.00%,  0.03%,  0.50%,  1.84%,  0.17%,  1.80%,  3.84%,  8.28%, 318472.63, 10956.04, 22666.50, 2263287.92 , 16, 235, 153.90, 25, 189, 133.85, 82, 179, 123.03, 0.00%, 8.77%,0.00%, 21.05%, 57.89%, 4.39%, 0.88%, 6.14%, 0.88%, 0.00%, 6.90%,0.00%, 20.20%, 67.00%, 2.32%, 0.69%, 1.19%, 1.69%, 0.00%, 12.39%,0.00%, 22.12%, 61.20%, 0.86%, 0.86%, 0.62%, 1.95%, 0.00%, 20.42%,0.00%, 25.81%, 36.93%, 1.42%, 6.33%, 0.67%, 8.42%,0.00%, 0.0, 131.9, 238.2, 113.2, 900.2, 0.0, 1416.7, 4.435, 59
19, b-SLICE,   17, 39.00,     136840, 0,1.42,29.165, 39.770, 41.338, 32.013,57, 16 14 ,19 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.29%,  0.55%, 11.60%,  3.98%, 19.21%,  6.43%, 23.58%, 11.82%,  0.00%,  0.60%,  1.29%,  3.57%,  0.16%,  1.73%,  4.15%, 10.03%, 330768.49, 11879.32, 21955.74, 1011360.22 , 16, 235, 148.95, 25, 191, 133.12, 79, 182, 123.01, 0.00%, 8.22%,0.00%, 27.40%, 36.99%, 13.01%, 3.42%, 4.79%, 6.16%, 0.00%, 13.04%,0.00%, 18.87%, 45.86%, 9.05%, 5.67%, 4.98%, 2.53%, 0.00%, 16.19%,0.00%, 27.23%, 37.45%, 4.33%, 5.23%, 4.99%, 4.58%, 0.00%, 23.75%,0.00%, 25.34%, 30.28%, 1.37%, 6.31%, 1.56%, 11.40%,0.00%, 0.0, 191.5, 235.3, 124.1, 695.6, 0.0, 1531.0, 3.472, 73
20, b-SLICE,   18, 39.00,     109648, 0,1.40,28.690, 39.934, 41.065, 31.642,57, 16 14 ,19 21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.90%,  0.61%, 13.85%,  4.62%, 23.52%,  6.39%, 21.57%,  9.61%,  0.00%,  0.46%,  1.54%,  3.69%,  0.12%,  1.97%,  3.77%,  7.38%, 365300.42, 11894.99, 24694.14, 1101781.73 , 16, 235, 143.08, 27, 189, 133.73, 79, 182, 122.76, 0.00%, 7.14%,0.00%, 17.86%, 37.50%, 12.50%, 7.14%, 16.07%, 1.79%, 0.00%, 11.67%,0.00%, 24.44%, 41.81%, 8.12%, 3.82%, 6.74%, 3.40%, 0.00%, 14.02%,0.00%, 31.19%, 37.93%, 3.37%, 2.45%, 4.44%, 6.59%, 0.00%, 21.70%,0.00%, 27.90%, 31.55%, 1.34%, 5.32%, 1.74%, 10.45%,0.00%, 0.0, 115.6, 245.3, 124.1, 639.7, 0.0, 1536.4, 3.359, 23
21, b-SLICE,   20, 39.00,      82000, 0,1.34,29.544, 40.364, 41.444, 32.384,56, 19 16 14 ,21 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.13%,  0.84%, 13.39%,  5.32%, 15.34%,  7.23%, 14.43%, 11.41%,  0.00%,  0.45%,  2.40%,  4.28%,  0.39%,  3.96%,  7.81%, 11.61%, 300318.34, 11284.12, 20847.79, 544948.37 , 16, 235, 158.52, 26, 189, 133.44, 83, 177, 122.89, 0.00%, 16.44%,0.00%, 23.29%, 24.66%, 16.44%, 5.48%, 7.53%, 6.16%, 0.00%, 19.07%,0.00%, 18.93%, 38.99%, 6.52%, 6.94%, 4.07%, 5.47%, 0.00%, 28.56%,0.00%, 24.21%, 27.02%, 3.26%, 6.44%, 3.26%, 7.25%, 0.00%, 30.86%,0.00%, 24.81%, 22.17%, 1.16%, 7.78%, 1.57%, 11.65%,0.00%, 0.0, 79.0, 251.3, 124.1, 546.6, 0.0, 1533.4, 3.464, 31
